|salesorderid|product_name                   |orderqty|unitprice |
|51,156      |Women's Mountain Shorts, S     |16      |38.4945   |
|47,395      |Road-550-W Yellow, 48          |16      |550.2406  |
|51,131      |Touring-1000 Blue, 46          |16      |1,311.2385|
|49,825      |Full-Finger Gloves, M          |16      |20.8945   |
|51,120      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|50,716      |AWC Logo Cap                   |16      |4.7543    |
|67,268      |Road-750 Black, 48             |16      |296.9945  |
|47,033      |Long-Sleeve Logo Jersey, L     |16      |26.437    |
|46,648      |Sport-100 Helmet, Blue         |16      |16.8221   |
|47,365      |AWC Logo Cap                   |16      |4.7543    |
|51,774      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|51,839      |Classic Vest, M                |16      |34.925    |
|47,369      |Women's Tights, L              |16      |41.2445   |
|50,688      |Half-Finger Gloves, M          |16      |12.9515   |
|67,268      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|57,061      |Sport-100 Helmet, Blue         |16      |19.2445   |
|47,394      |Long-Sleeve Logo Jersey, L     |16      |26.437    |
|58,909      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|53,510      |Women's Mountain Shorts, S     |16      |38.4945   |
|51,774      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|57,154      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|58,950      |Road-750 Black, 48             |16      |296.9945  |
|51,833      |Women's Mountain Shorts, L     |16      |38.4945   |
|49,489      |Full-Finger Gloves, L          |16      |20.8945   |
|51,124      |Women's Mountain Shorts, L     |16      |38.4945   |
|57,132      |Half-Finger Gloves, M          |16      |13.4695   |
|46,660      |Road-650 Red, 44               |16      |234.897   |
|51,774      |Hitch Rack - 4-Bike            |16      |66        |
|67,297      |Mountain-200 Black, 42         |16      |1,262.2445|
|51,168      |Bike Wash - Dissolver          |16      |4.3725    |
|58,909      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|46,086      |AWC Logo Cap                   |16      |4.7543    |
|51,721      |LL Mountain Handlebars         |16      |24.497    |
|55,268      |AWC Logo Cap                   |16      |4.9445    |
|51,774      |Half-Finger Gloves, M          |16      |13.4695   |
|71,792      |Racing Socks, L                |16      |4.9445    |
|71,808      |Water Bottle - 30 oz.          |16      |2.7445    |
|48,295      |Women's Tights, S              |16      |41.2445   |
|48,295      |Men's Sports Shorts, M         |16      |32.9945   |
|51,157      |Sport-100 Helmet, Black        |16      |15.7455   |
|51,721      |Bike Wash - Dissolver          |16      |4.3725    |
|46,944      |Full-Finger Gloves, L          |16      |20.8945   |
|59,011      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|51,774      |Bike Wash - Dissolver          |16      |4.3725    |
|51,104      |Women's Mountain Shorts, S     |16      |38.4945   |
|46,953      |AWC Logo Cap                   |16      |4.7543    |
|55,276      |Touring-2000 Blue, 54          |16      |668.1675  |
|50,663      |Sport-100 Helmet, Black        |16      |18.5043   |
|71,801      |Sport-100 Helmet, Blue         |16      |19.2445   |
|57,067      |Sport-100 Helmet, Red          |16      |19.2445   |
|58,958      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|47,454      |AWC Logo Cap                   |16      |4.7543    |
|53,576      |Women's Mountain Shorts, L     |16      |38.4945   |
|67,324      |AWC Logo Cap                   |16      |4.9445    |
|48,780      |Road-650 Red, 44               |16      |430.6445  |
|50,306      |AWC Logo Cap                   |16      |4.7543    |
|47,006      |Full-Finger Gloves, L          |16      |20.8945   |
|55,254      |Touring-1000 Yellow, 60        |16      |1,311.2385|
|67,327      |Water Bottle - 30 oz.          |16      |2.7445    |
|47,062      |Full-Finger Gloves, L          |16      |20.8945   |
|55,322      |Bike Wash - Dissolver          |16      |4.3725    |
|53,530      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|57,125      |Hitch Rack - 4-Bike            |16      |66        |
|57,132      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|57,125      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|55,311      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|53,580      |Women's Mountain Shorts, S     |16      |38.4945   |
|51,160      |Women's Mountain Shorts, S     |16      |38.4945   |
|55,309      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|53,606      |Women's Mountain Shorts, S     |16      |38.4945   |
|59,011      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|47,055      |Long-Sleeve Logo Jersey, L     |16      |26.437    |
|57,132      |Water Bottle - 30 oz.          |16      |2.7445    |
|51,734      |Bike Wash - Dissolver          |16      |4.3725    |
|57,065      |Water Bottle - 30 oz.          |16      |2.7445    |
|53,613      |Women's Mountain Shorts, L     |16      |38.4945   |
|53,530      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|49,891      |Sport-100 Helmet, Black        |16      |18.5043   |
|51,147      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|67,349      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|51,147      |Classic Vest, M                |16      |34.925    |
|53,613      |Women's Mountain Shorts, S     |16      |38.4945   |
|69,401      |AWC Logo Cap                   |16      |4.9445    |
|69,401      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|51,168      |Sport-100 Helmet, Red          |16      |15.7455   |
|69,475      |Water Bottle - 30 oz.          |16      |2.7445    |
|69,401      |Sport-100 Helmet, Black        |16      |19.2445   |
|53,483      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|46,631      |Full-Finger Gloves, L          |16      |20.8945   |
|55,243      |Half-Finger Gloves, M          |16      |13.4695   |
|51,837      |Water Bottle - 30 oz.          |16      |2.7445    |
|51,131      |Touring-1000 Yellow, 46        |16      |953.628   |
|49,870      |Sport-100 Helmet, Blue         |16      |18.5043   |
|53,616      |Sport-100 Helmet, Blue         |16      |19.2445   |
|51,109      |Sport-100 Helmet, Blue         |16      |15.7455   |
|44,525      |Long-Sleeve Logo Jersey, L     |16      |26.437    |
|53,616      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|69,426      |Classic Vest, S                |16      |34.925    |
|65,191      |AWC Logo Cap                   |16      |4.9445    |
|51,739      |Women's Mountain Shorts, S     |16      |38.4945   |
|51,837      |Hitch Rack - 4-Bike            |16      |66        |
|51,154      |Bike Wash - Dissolver          |16      |4.3725    |
|51,850      |Water Bottle - 30 oz.          |16      |2.7445    |
|55,249      |Long-Sleeve Logo Jersey, L     |16      |27.4945   |
|51,160      |Water Bottle - 30 oz.          |16      |2.7445    |
|57,051      |Road-350-W Yellow, 48          |16      |935.5445  |
|53,485      |AWC Logo Cap                   |16      |4.9445    |
|51,858      |Touring-1000 Yellow, 60        |16      |953.628   |
|69,437      |Mountain-200 Black, 38         |16      |1,262.2445|
|53,497      |Road-350-W Yellow, 40          |16      |935.5445  |
|51,839      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|46,616      |Road-650 Red, 48               |16      |430.6445  |
|53,455      |Women's Mountain Shorts, L     |16      |38.4945   |
|53,480      |Women's Mountain Shorts, S     |16      |38.4945   |
|53,503      |Women's Mountain Shorts, S     |16      |38.4945   |
|51,734      |Sport-100 Helmet, Blue         |16      |19.2445   |
|53,616      |Half-Finger Gloves, M          |16      |13.4695   |
|51,092      |Water Bottle - 30 oz.          |16      |2.7445    |
|46,967      |Women's Tights, S              |16      |41.2445   |
|67,273      |AWC Logo Cap                   |16      |4.9445    |
|51,090      |Short-Sleeve Classic Jersey, XL|16      |29.6945   |
|71,797      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|53,458      |Short-Sleeve Classic Jersey, L |16      |29.6945   |
|48,038      |Full-Finger Gloves, L          |15      |20.8945   |
|53,524      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|51,703      |Road-750 Black, 48             |15      |296.9945  |
|51,712      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|46,616      |Long-Sleeve Logo Jersey, L     |15      |26.437    |
|65,238      |Classic Vest, S                |15      |34.925    |
|51,721      |Sport-100 Helmet, Blue         |15      |19.2445   |
|57,046      |Women's Mountain Shorts, S     |15      |38.4945   |
|65,269      |Women's Mountain Shorts, S     |15      |38.4945   |
|51,748      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|51,748      |Classic Vest, S                |15      |34.925    |
|47,435      |AWC Logo Cap                   |15      |4.7543    |
|51,752      |Women's Mountain Shorts, L     |15      |38.4945   |
|53,513      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|47,067      |Long-Sleeve Logo Jersey, L     |15      |26.437    |
|46,657      |Women's Tights, L              |15      |41.2445   |
|53,506      |Road-350-W Yellow, 48          |15      |935.5445  |
|51,789      |Hitch Rack - 4-Bike            |15      |66        |
|57,023      |Classic Vest, S                |15      |34.925    |
|51,822      |Mountain-200 Black, 42         |15      |1,262.2445|
|51,837      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|51,837      |Classic Vest, S                |15      |34.925    |
|53,483      |Classic Vest, S                |15      |34.925    |
|51,850      |Short-Sleeve Classic Jersey, L |15      |29.6945   |
|47,427      |Full-Finger Gloves, L          |15      |20.8945   |
|51,850      |Hitch Rack - 4-Bike            |15      |66        |
|53,483      |Water Bottle - 30 oz.          |15      |2.7445    |
|51,864      |Women's Mountain Shorts, L     |15      |38.4945   |
|67,278      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|67,280      |Racing Socks, L                |15      |4.9445    |
|67,287      |Sport-100 Helmet, Red          |15      |19.2445   |
|53,475      |Sport-100 Helmet, Red          |15      |19.2445   |
|53,472      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|58,950      |Road-350-W Yellow, 40          |15      |935.5445  |
|67,295      |Women's Mountain Shorts, L     |15      |38.4945   |
|55,324      |Sport-100 Helmet, Black        |15      |19.2445   |
|67,298      |Touring-1000 Blue, 60          |15      |1,311.2385|
|55,324      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|58,958      |Classic Vest, M                |15      |34.925    |
|48,295      |Sport-100 Helmet, Blue         |15      |18.5043   |
|67,305      |Touring-3000 Blue, 50          |15      |408.2925  |
|67,314      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|58,958      |Short-Sleeve Classic Jersey, L |15      |29.6945   |
|55,309      |Hydration Pack - 70 oz.        |15      |30.2445   |
|69,401      |Classic Vest, S                |15      |34.925    |
|48,313      |Full-Finger Gloves, L          |15      |20.8945   |
|57,122      |Hitch Rack - 4-Bike            |15      |66        |
|69,444      |Classic Vest, S                |15      |34.925    |
|57,105      |Mountain-200 Black, 38         |15      |1,262.2445|
|55,282      |Touring-1000 Blue, 60          |15      |1,311.2385|
|46,672      |AWC Logo Cap                   |15      |4.7543    |
|69,464      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|46,672      |Road-650 Red, 44               |15      |234.897   |
|59,011      |Sport-100 Helmet, Blue         |15      |19.2445   |
|55,268      |Classic Vest, M                |15      |34.925    |
|59,061      |Racing Socks, L                |15      |4.9445    |
|48,750      |Road-650 Black, 52             |15      |430.6445  |
|71,783      |Classic Vest, S                |15      |34.925    |
|71,783      |Sport-100 Helmet, Blue         |15      |19.2445   |
|48,757      |Full-Finger Gloves, L          |15      |20.8945   |
|71,797      |Short-Sleeve Classic Jersey, XL|15      |29.6945   |
|59,074      |Half-Finger Gloves, M          |15      |13.4695   |
|71,801      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|49,132      |Full-Finger Gloves, L          |15      |20.8945   |
|61,199      |Women's Mountain Shorts, S     |15      |38.4945   |
|55,243      |Short-Sleeve Classic Jersey, L |15      |29.6945   |
|49,146      |Full-Finger Gloves, L          |15      |20.8945   |
|57,067      |Hydration Pack - 70 oz.        |15      |30.2445   |
|71,851      |Hydration Pack - 70 oz.        |15      |30.2445   |
|71,952      |Women's Mountain Shorts, L     |15      |38.4945   |
|46,957      |AWC Logo Cap                   |15      |4.7543    |
|49,495      |Full-Finger Gloves, L          |15      |20.8945   |
|49,851      |Sport-100 Helmet, Blue         |15      |18.5043   |
|49,855      |Sport-100 Helmet, Blue         |15      |18.5043   |
|53,616      |Long-Sleeve Logo Jersey, L     |15      |27.4945   |
|49,890      |Sport-100 Helmet, Red          |15      |18.5043   |
